SA2_CODE_2021,C16_C_Lat_Da_Saint_0_14,C16_C_Lat_Da_Saint_15_24,C16_C_Lat_Da_Saint_25_34,C16_C_Lat_Da_Saint_35_44,C16_C_Lat_Da_Saint_45_54,C16_C_Lat_Da_Saint_55_64,C16_C_Lat_Da_Saint_65_74,C16_C_Lat_Da_Saint_75_84,C16_C_Lat_Da_Saint_85ov,C16_C_Lat_Da_Saint_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Orth_Tot,C16_C_Oth_Prot_0_14,C16_C_Oth_Prot_15_24,C16_C_Oth_Prot_25_34,C16_C_Oth_Prot_35_44,C16_C_Oth_Prot_45_54,C16_C_Oth_Prot_55_64,C16_C_Oth_Prot_65_74,C16_C_Oth_Prot_75_84,C16_C_Oth_Prot_85ov,C16_C_Oth_Prot_Tot,C16_C_Pentec_0_14,C16_C_Pentec_15_24,C16_C_Pentec_25_34,C16_C_Pentec_35_44,C16_C_Pentec_45_54,C16_C_Pentec_55_64,C16_C_Pentec_65_74,C16_C_Pentec_75_84,C16_C_Pentec_85ov,C16_C_Pentec_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_C_Unit_Chur_0_14,C16_C_Unit_Chur_15_24,C16_C_Unit_Chur_25_34,C16_C_Unit_Chur_35_44,C16_C_Unit_Chur_45_54,C16_C_Unit_Chur_55_64,C16_C_Unit_Chur_65_74,C16_C_Unit_Chur_75_84,C16_C_Unit_Chur_85ov,C16_C_Unit_Chur_Tot,C16_Chr_Ch_nfd_0_14,C16_Chr_Ch_nfd_15_24,C16_Chr_Ch_nfd_25_34,C16_Chr_Ch_nfd_35_44,C16_Chr_Ch_nfd_45_54,C16_Chr_Ch_nfd_55_64,C16_Chr_Ch_nfd_65_74,C16_Chr_Ch_nfd_75_84,C16_Chr_Ch_nfd_85ov,C16_Chr_Ch_nfd_Tot,C16_Chr_Oth_Ch_0_14,C16_Chr_Oth_Ch_15_24,C16_Chr_Oth_Ch_25_34,C16_Chr_Oth_Ch_35_44,C16_Chr_Oth_Ch_45_54,C16_Chr_Oth_Ch_55_64,C16_Chr_Oth_Ch_65_74,C16_Chr_Oth_Ch_75_84,C16_Chr_Oth_Ch_85ov,C16_Chr_Oth_Ch_Tot,C16_Chr_Tot_0_14,C16_Chr_Tot_15_24,C16_Chr_Tot_25_34,C16_Chr_Tot_35_44,C16_Chr_Tot_45_54,C16_Chr_Tot_55_64,C16_Chr_Tot_65_74,C16_Chr_Tot_75_84,C16_Chr_Tot_85ov,C16_Chr_Tot_Tot,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85ov,C16_OR_AusAborTrade_Tot,C16_OR_Sikh_0_14,C16_OR_Sikh_15_24,C16_OR_Sikh_25_34,C16_OR_Sikh_35_44,C16_OR_Sikh_45_54,C16_OR_Sikh_55_64,C16_OR_Sikh_65_74,C16_OR_Sikh_75_84,C16_OR_Sikh_85ov,C16_OR_Sikh_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_OR_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_OthRel_Tot_0_14,C16_OthRel_Tot_15_24,C16_OthRel_Tot_25_34,C16_OthRel_Tot_35_44,C16_OthRel_Tot_45_54,C16_OthRel_Tot_55_64,C16_OthRel_Tot_65_74,C16_OthRel_Tot_75_84,C16_OthRel_Tot_85ov,C16_OthRel_Tot_Tot,C16_SBOSB_N_RA_0_14,C16_SBOSB_N_RA_15_24,C16_SBOSB_N_RA_25_34,C16_SBOSB_N_RA_35_44,C16_SBOSB_N_RA_45_54,C16_SBOSB_N_RA_55_64,C16_SBOSB_N_RA_65_74,C16_SBOSB_N_RA_75_84,C16_SBOSB_N_RA_85ov,C16_SBOSB_N_RA_Tot
801041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,9,6,4,0,4,0,0,47,4,0,0,5,0,0,0,0,0,10,3,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,0,0,0,0,16,3,0,3,3,0,0,0,0,0,9
801041121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051049,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,12,6,0,0,0,0,0,0,20,0,9,3,0,0,0,0,0,0,19,0,12,4,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,8,7,0,0,0,0,0,33,0,17,6,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,7,0,387,89,19,9,3,3,0,0,514,0,58,28,0,0,0,0,0,0,81,0,29,42,13,0,0,0,0,0,85,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,14,0,14,3,0,0,0,0,0,0,17,5,864,158,21,5,3,4,0,0,1048
801051050,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,8,8,26,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,28,4,4,0,4,4,0,0,0,0,22,0,3,8,4,6,7,12,11,8,60,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,9,8,11,9,20,18,14,15,19,113,12,4,7,8,6,3,9,7,0,63,0,0,4,0,0,0,3,0,0,10,262,186,143,192,281,221,170,206,161,1820,10,9,11,12,3,5,3,0,0,53,13,10,13,6,5,0,0,0,0,62,7,4,0,5,3,0,4,0,0,26,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,5,4,3,0,8,4,0,0,0,17,4,8,3,0,6,4,0,0,0,23,500,369,372,380,362,314,168,72,44,2577
801051051,0,0,5,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,21,0,0,4,0,0,0,0,0,0,3,3,7,15,5,0,0,0,0,0,26,0,9,11,3,3,0,0,0,0,29,4,8,19,5,7,14,4,3,0,68,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,16,18,8,6,5,6,4,71,4,18,23,8,6,4,3,0,0,71,0,0,0,0,0,0,5,0,0,8,78,245,461,202,155,128,102,51,36,1455,7,37,69,20,4,4,0,0,0,139,14,32,32,12,3,3,0,0,0,97,0,3,13,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,0,0,7,0,4,0,4,0,0,16,0,0,9,0,4,0,4,0,0,20,136,764,1195,297,194,118,59,20,8,2793
801051053,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,6,0,16,7,0,0,0,0,0,0,28,0,11,7,0,0,0,0,0,0,29,0,31,8,3,8,6,0,0,9,65,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,18,8,0,6,8,0,0,43,3,29,21,3,5,3,0,0,0,67,0,0,0,0,0,0,0,0,0,5,37,327,244,117,98,85,42,12,14,973,0,37,34,8,3,0,4,0,0,83,6,53,37,8,0,0,0,0,0,109,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,16,0,22,9,0,0,0,0,0,0,29,34,1298,583,135,98,85,30,4,6,2276
801051054,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,18,6,4,4,3,0,0,0,0,0,14,0,0,5,0,5,3,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,5,14,3,5,7,3,44,8,5,8,0,4,3,0,0,0,31,0,0,0,0,0,0,0,0,0,3,88,75,127,71,87,55,52,63,32,661,6,4,3,8,0,0,0,0,0,21,13,4,22,6,3,0,0,0,0,57,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,14,3,4,3,0,0,0,0,0,0,16,143,255,293,170,92,76,32,7,5,1080
801051055,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,9,6,26,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,10,0,4,0,0,0,3,0,0,0,11,0,6,0,3,5,10,3,5,4,40,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,7,3,0,12,3,4,9,7,9,3,43,11,14,9,13,11,8,8,0,3,75,0,0,5,4,0,0,4,0,0,14,168,118,135,145,166,131,122,145,55,1192,3,7,11,3,0,0,0,0,0,32,13,11,21,18,0,6,0,0,0,72,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,3,4,8,0,0,0,0,12,0,0,8,4,8,5,0,0,0,25,346,321,345,294,231,123,78,21,11,1776
801051056,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,0,0,0,0,19,6,6,3,6,0,0,0,0,0,17,0,0,0,3,11,11,10,9,4,48,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,15,9,5,6,16,5,10,14,8,76,5,4,0,5,3,8,4,6,0,34,0,0,0,0,0,0,4,0,0,7,203,94,87,135,178,110,120,132,61,1116,0,3,3,0,0,3,0,0,0,12,17,5,25,0,6,0,0,0,0,50,8,0,0,4,3,0,0,0,0,22,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,8,4,0,3,3,5,0,0,0,0,11,353,171,178,272,240,152,68,41,17,1487
801051057,0,0,0,5,4,0,0,0,0,11,4,3,3,8,0,6,5,0,3,40,4,0,0,0,0,0,0,0,0,11,8,7,7,5,3,0,0,0,0,27,14,3,7,6,0,0,0,0,0,34,9,3,11,8,8,10,8,10,13,81,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,14,7,18,14,19,14,12,15,126,16,20,22,16,11,11,11,3,0,109,0,0,0,0,0,0,5,0,0,6,203,185,257,202,216,235,201,162,119,1781,13,21,28,25,4,7,5,0,0,110,26,15,32,25,11,3,0,0,0,108,3,0,7,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,22,0,4,5,4,5,0,0,0,0,21,8,5,14,7,5,0,4,0,0,37,282,384,633,308,246,182,103,33,20,2189
801051058,0,0,0,0,0,0,0,0,0,0,7,6,0,5,11,3,0,4,8,39,5,0,0,0,0,0,0,0,0,7,6,6,5,3,12,9,0,0,0,35,9,3,7,8,0,0,0,0,0,28,0,3,5,4,3,9,8,8,0,49,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,3,4,19,4,9,15,17,16,7,0,91,13,6,12,19,19,13,9,9,3,101,0,0,0,0,7,3,0,0,0,18,314,211,167,264,273,212,148,124,77,1780,3,7,14,3,8,6,0,0,0,52,14,15,28,9,3,8,3,0,0,77,3,3,4,0,0,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,6,6,6,0,3,0,0,0,0,24,0,3,0,0,4,4,0,0,0,21,4,7,7,5,13,8,0,0,0,47,479,594,551,357,363,303,163,34,21,2871
801051060,3,0,6,0,0,0,0,0,0,8,0,0,0,0,3,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,5,15,3,0,5,5,0,0,0,40,0,0,10,0,0,0,0,0,0,11,5,4,10,0,10,3,0,0,0,35,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,9,8,11,15,7,10,6,5,3,5,65,3,6,9,7,7,3,10,0,0,50,0,0,0,0,0,0,5,0,0,5,87,118,272,138,131,121,100,49,30,1050,15,28,49,15,3,10,0,0,0,122,18,28,50,25,5,3,0,0,0,134,0,3,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,3,9,3,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,13,7,3,14,3,0,5,0,0,0,32,132,433,721,242,143,142,91,37,15,1956
801051061,0,0,0,0,0,0,0,0,0,4,0,0,7,4,0,5,0,0,0,22,6,0,0,0,0,0,0,0,0,0,4,12,3,3,8,6,0,0,0,41,7,3,6,4,6,4,0,0,0,36,4,4,4,11,13,5,8,14,9,73,7,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,14,16,17,11,25,17,19,7,6,134,18,13,19,13,15,15,6,4,0,97,0,0,3,0,0,0,0,4,0,8,340,216,294,316,304,197,139,169,55,2031,20,16,37,19,10,6,0,0,0,119,24,14,23,20,9,3,0,0,0,95,7,0,9,3,3,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,15,3,6,4,9,3,0,0,0,0,28,9,6,15,10,9,0,0,0,0,43,579,388,588,510,347,225,107,30,6,2788
